index,Achnanthes;spp.,Alexandrium;catenella,Asterionella;glacialis,Asterionellopsis;glacialis,Atecados;XXX,Cerataulina;pelagica,Ceratium;furca,Ceratium;fusus,Chaetoceros;convolutus,Chaetoceros;spp.,Ciliados;spp.,Cistos;XXX,Cocconeis;spp.,Corethron;hystrix,Corethron;spp.,Coscinodiscus;spp.,Cylindrotheca;closterium,Detonula;pumila,Dictyocha;speculum,Dinophysis;acuminata,Dinophysis;acuta,Diplopsalis;spp.,Ditylum;brightwellii,Ebria;XXX,Eucampia;spp.,Eucampia;zodiacus,Euglenophyta;XXX,Flagelado;XXX,Grammatophora;marina,Grammatophora;spp.,Guinardia;delicatula,Guinardia;spp.,Gymnodinium;spp.,Gyrodinium;spp.,Gyrosigma;spp.,Heterocapsa;spp.,Lauderia;spp.,Lepidodinium;aff chlorophorum,Leptocylindrus;danicus,Leptocylindrus;mediterraneus,Leptocylindrus;minimus,Lichmophora;spp.,Melosira;spp.,Mesodinium;rubrum,Nanoplancton;spp.,Navicula;spp.,Nitzschia;longissima,Nitzschia;spp.,Odontella;aurita,Oxitoxum;spp.,Paralia;spp.,Paralia;sulcata,Pennadas;XXX,Pleurosigma;spp.,Prorocentrum;micans,Protoperidinium;spp.,Pseudo-Nitzschia;seriata,Pseudo-Nitzschia;delicatissima,Pseudo-Nitzschia;spp.,Rhizosolenia;aff. setigera,Rhizosolenia;delicatula,Rhizosolenia;spp.,Scrippsiella;spp.,Skeletonema;costatum,Skeletonema;spp.,Stephanopyxis;spp.,Tecados;XXX,Thalassionema;nitzschioides,Thalassiosira;minima,Thalassiosira;spp.,Thalassiotrix;frauenfeldii,Thalassiotrix;spp.,Tintinidos;spp.
2016/05/07,-0.094169334,-0.132149872,1.033685407,-0.149678939,-0.338723572,-0.116876443,-0.185370489,-0.146782986,0.773185106,-0.29767324,-0.169462844,-0.126369954,0.367734858,-0.201493764,-0.120248207,0.01088865,-0.185037498,-0.126673661,-0.166099229,-0.209606019,-0.135859055,-0.297053137,0.006845617,-0.252634697,-0.214195136,-0.105935094,-0.238927388,-0.146993817,-0.050676848,-0.038326241,-0.167696992,-0.132053485,-0.084306233,-0.248656202,-0.101415207,-0.025439626,-0.10834958,0.215074709,-0.092592936,-0.063526441,-0.160794169,-0.318828039,-0.19070203,-0.02187742,-0.08951904,-0.146645732,-0.185982647,0.178096096,-0.157201867,0.363767923,-0.223403025,-0.263917933,-0.107896234,1.406501358,4.98E-04,-0.19808897,-0.215180289,-0.108146861,0.869312201,-0.210244311,-0.103931152,-0.035605298,-0.165867246,-0.196309847,-0.107618789,-0.128692165,-0.100453136,-0.110586872,-0.110238168,-0.401144563,-0.183341765,-0.083689314,0.051710283
2016/05/21,-0.140098285,-0.132571897,-0.22249409,1.61769292,-0.597941656,0.551858285,-0.262390414,-0.239071875,-0.256067922,-0.309847699,-0.186630155,-0.181952901,-0.20387063,-0.271169608,3.101292416,0.469124399,-0.208312937,-0.247585212,0.236913056,-0.302756803,-0.220904883,-0.297053137,0.099906537,-0.364467783,-0.210673274,0.091728816,-0.272474999,-0.180479786,3.790513937,-0.06835728,-0.244543887,-0.137134479,-0.102586227,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.162423846,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,0.126756675,-0.24712035,-0.223403025,-0.312870297,-0.131843924,-0.305751998,-0.101309294,-0.046597409,0.508905127,-0.108146861,0.273572808,-0.182460294,-0.128377991,-0.182054166,-0.226245073,-0.265573427,-0.115565556,-0.243419262,-0.172686035,1.154394689,-0.110238168,-0.451163908,-0.191507687,-0.083689314,-0.242438442
2016/06/07,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.597941656,-0.044234332,-0.262390414,-0.239071875,-0.256067922,-0.328180682,-0.186630155,-0.181952901,-0.20387063,-0.271169608,-0.212292225,0.770155183,-0.208312937,-0.143221995,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.103272291,-0.364467783,-0.191463119,-0.11319782,-0.272474999,-0.180479786,0.25047251,-0.06835728,-0.244543887,-0.137134479,-0.102586227,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.162423846,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.141650656,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.135522289,-0.305751998,-0.101309294,0.452216267,-0.218912688,-0.108146861,-0.295611632,-0.195621144,-0.128377991,-0.182054166,-0.226245073,-0.30740826,-0.01153515,-0.243419262,-0.172686035,-0.103598024,-0.110238168,-0.443447189,-0.191507687,-0.083689314,-0.242438442
2016/06/21,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.34086587,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.399068217,-0.186630155,-0.181952901,-0.20387063,0.146885458,-0.212292225,-0.132937169,-0.208312937,-0.247585212,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.118322574,-0.364467783,-0.214515305,-0.11319782,-0.272474999,-0.180479786,-0.044530943,-0.06835728,-0.244543887,-0.137134479,-0.102586227,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.156115419,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.01390775,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.12939168,-0.305751998,0.073217459,2.114928521,-0.218912688,-0.108146861,-0.308190294,-0.213168944,-0.128377991,-0.182054166,-0.226245073,-0.30740826,-0.115565556,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.445162015,-0.191507687,-0.083689314,-0.242438442
2016/07/07,-0.049197236,-0.132571897,-0.22249409,-0.149678939,-0.451328122,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.397362231,-0.160121807,-0.09857848,-0.20387063,-0.271169608,-0.005193184,-0.01377915,-0.180122188,-0.247585212,-0.289647113,-0.302756803,-0.220904883,-0.297053137,-0.143249606,-0.364467783,-0.214515305,-0.11319782,-0.108930397,-0.174428105,-0.159766666,-0.06835728,-0.244543887,-0.137134479,-0.102586227,-0.384276788,0.061569984,-0.117327734,-0.10834958,-0.089738832,-0.097886315,-0.103047596,-0.161881716,-0.349324317,-0.263904128,-0.329645591,-0.094173849,-0.103880518,-0.205967822,-0.209914292,-0.159961181,-0.24712035,0.11440361,0.403058029,-0.131326653,-0.020376439,-0.084947411,-0.212868635,-0.218912688,-0.108146861,-0.304652545,-0.209695942,-0.1260861,-0.182054166,-0.226245073,-0.076445118,-0.107799397,-0.229078375,-0.091735373,-0.301350666,-0.110238168,-0.444545749,-0.142512154,-0.039147739,-0.242438442
2016/07/21,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.295556263,-0.121149509,-0.262390414,-0.239071875,0.193060672,-0.395874204,-0.180571104,-0.148603132,0.596377054,-0.145753088,-0.212292225,-0.116882194,-0.185760338,-0.247585212,-0.287185273,-0.302756803,-0.220904883,-0.297053137,-0.143908056,-0.21196812,-0.214515305,-0.11319782,0.03951778,-0.170191928,-0.175438725,-0.062831569,-0.244543887,-0.12798869,-0.102421912,-0.23455166,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.100789244,-0.161362453,0.170173158,0.016300772,-0.177571906,-0.094156922,-0.14253503,-0.181985612,0.016759146,1.492165805,-0.176633242,-0.223403025,-0.136641786,0.406408176,-0.305751998,-0.101309294,-0.199012699,-0.218912688,-0.108146861,-0.30750895,-0.210975469,-0.128377991,-0.182054166,-0.226245073,-0.123098151,-0.115565556,-0.158808028,-0.172686035,-0.300683549,-0.110238168,-0.294707428,-0.191507687,-0.083689314,-0.183608697
2016/08/07,-0.105651572,-0.132571897,-0.22249409,-0.149678939,-0.26213641,-0.121149509,-0.262390414,-0.239071875,-0.087644699,-0.389657286,-0.177541579,-0.181952901,-0.20387063,-0.229364102,-0.212292225,-0.132937169,-0.171881816,-0.247585212,-0.156981304,-0.260838951,-0.220904883,-0.297053137,-0.143908056,-0.272967985,-0.214515305,-0.11319782,-0.091317901,-0.120568143,-0.062968658,-0.06835728,-0.244543887,-0.137134479,-0.101107396,-0.335453377,0.002895315,-0.107739409,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.161871859,-0.323070999,-0.134049972,-0.155847094,-0.094123069,-0.166707919,1.017124902,-0.205781321,-0.138739545,-0.141389687,-0.223403025,0.568272258,-0.129621578,-0.305751998,-0.101309294,-0.204555073,-0.218912688,-0.108146861,-0.305936617,-0.213168944,-0.128377991,-0.182054166,-0.226245073,-0.260836573,-0.115565556,-0.170280738,-0.172686035,-0.213195874,-0.110238168,-0.436973719,-0.191507687,-0.055392314,-0.007119462
2016/08/21,-0.140098285,-0.132571897,-0.22249409,-0.149678939,-0.597941656,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.399068217,-0.186630155,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.208312937,-0.247585212,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.214515305,-0.11319782,-0.272474999,-0.180479786,0.471725099,-0.06835728,-0.244543887,-0.137134479,-0.102586227,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.162423846,0.784341689,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,7.423387473,-0.24712035,-0.223403025,-0.312870297,-0.095060273,4.260256951,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.308190294,-0.213168944,-0.128377991,-0.182054166,-0.226245073,-0.30740826,-0.115565556,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.438302709,-0.191507687,-0.083689314,-0.242438442
2016/09/07,0.096107748,-0.132571897,0.007281717,-0.149678939,-0.175143801,-0.109612232,-0.077542593,-0.239071875,-0.129750505,-0.324775985,-0.140321695,-0.181952901,1.339464188,-0.009885192,-0.070281454,-0.11860237,-0.144372601,-0.246964002,-0.196839662,-0.260838951,-0.220904883,-0.297053137,-0.122461402,-0.220682386,-0.214515305,-0.11319782,-0.138763808,-0.158953092,-1.70E-05,-0.066555418,-0.243126629,-0.137134479,-0.102462991,-6.64E-04,-0.23180336,-0.107739409,-0.10834958,-0.089594883,-0.10024934,-0.103047596,-0.150303781,-0.090768912,-0.213708404,-0.264471155,-0.091821055,-0.162601897,-0.144299281,-0.10549679,-0.149576125,-0.126285307,0.767496437,-0.262519294,-0.123147217,-0.191601774,-0.101309294,-0.171300828,-0.217313089,-0.097116686,-0.298913531,-0.211905085,-0.128377991,-0.182054166,-0.184843135,0.01011433,-0.101323298,0.609863522,-0.062735465,-0.159962633,-0.083498727,0.355401658,0.499329326,-0.018711017,-0.242438442
2016/09/21,-0.140098285,-0.132571897,4.264592096,-0.149678939,-0.597941656,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.39662382,-0.186630155,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.208312937,-0.247585212,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.214515305,-0.11319782,-0.272474999,-0.180479786,0.02921992,-0.06835728,-0.244543887,-0.137134479,-0.102586227,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.144444829,1.166208133,-0.263904128,-0.329645591,-0.094258482,-0.171129789,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.038045614,4.260256951,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.220139662,-0.213168944,1.393437738,-0.182054166,-0.226245073,-0.251628482,-0.115565556,-0.243419262,-0.172686035,0.353853872,-0.110238168,-0.340557601,-0.191507687,-0.083689314,-0.242438442
2016/10/07,-0.140098285,-0.132571897,-0.200170278,-0.149678939,-0.53367271,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.276848329,-0.186630155,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.138920324,-0.247585212,-0.419577544,0.256147901,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.214515305,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.244543887,1.692023304,-0.102586227,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.095568878,-0.103047596,-0.162423846,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.151477034,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.133070045,-0.305751998,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.268357865,-0.189771877,0.268883143,-0.182054166,-0.226245073,-0.30740826,-0.115565556,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.384285676,-0.191507687,-0.083689314,-0.242438442
2016/10/21,-0.140098285,-0.132571897,-0.16556837,-0.149678939,-0.385854133,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.169050387,-0.186630155,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.187495153,-0.247585212,-0.353928484,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.129222216,-0.099064948,-0.272474999,-0.180479786,-0.059281115,-0.06835728,5.124030609,1.72860646,-0.102093283,-0.286629966,-0.23180336,-0.117327734,2.740095188,-0.089738832,0.24440281,-0.103047596,-0.158922669,3.037353709,2.82968018,0.322098772,-0.094258482,0.93433767,-0.205967822,-0.218580198,-0.154994415,-0.24712035,-0.223403025,-0.312870297,-0.131476087,-0.305751998,-0.101309294,0.452216267,-0.218912688,-0.108146861,0.570429224,1.23715675,-0.007366138,-0.182054166,-0.081338288,-0.30740826,0.730548417,0.737497417,-0.172686035,-0.240833593,-0.110238168,-0.052981202,-0.191507687,-0.083689314,-0.242438442
2016/11/07,-0.140098285,-0.132571897,-0.22249409,-0.149678939,0.641530885,-0.099173744,-0.262390414,-0.239071875,-0.256067922,-0.353672259,-0.177974368,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.074484326,-0.247585212,-0.044440059,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.214515305,-0.11319782,0.07258614,-0.180479786,0.187257484,-0.06835728,-0.212149411,-0.137134479,-0.102586227,-0.105285867,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.031136554,-0.103047596,7.968147329,-0.361257644,0.227141,-0.329645591,-0.094258482,0.031012832,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.115291281,-0.305751998,-0.101309294,-0.16536257,-0.218912688,-0.108146861,-0.052124681,-0.1392175,-0.128377991,-0.182054166,-0.226245073,-0.289953364,0.514809169,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.37179194,-0.191507687,-0.083689314,0.766071473
2016/11/21,-0.140098285,-0.132571897,1.729244891,1.882197552,2.335476692,-0.121149509,-0.262390414,-0.239071875,-0.256067922,2.486194149,0.034092413,0.103902256,-0.20387063,-0.18158638,-0.212292225,-0.11143497,0.111388745,0.17607975,-0.091332244,-0.063226216,0.653852205,1.192837619,-0.122622655,-0.103039789,-0.213417582,-0.11319782,0.46077992,-0.180479786,0.440117586,-0.06835728,0.136091203,-0.084872828,-0.101882022,3.591343842,-0.23180336,-0.055688506,0.017372566,-0.089738832,-0.038170272,-0.103047596,7.415461527,0.129713499,0.854587553,0.228992434,-0.094258482,-0.084798044,3.802487325,-0.218580198,0.002910042,-0.24712035,-0.223403025,-0.312870297,0.176219153,1.324965484,-0.101309294,0.452216267,-0.154928705,-0.108146861,2.711586983,-0.060879106,-0.128377991,-0.182054166,-0.122740226,1.260876235,0.391582676,1.575824705,-0.044588284,-0.332323972,-0.110238168,0.561931071,-0.191507687,-0.083689314,1.018198952
2016/12/07,-0.140098285,-0.132571897,-0.172265513,3.777814081,0.04474781,-0.121149509,0.661848693,0.130083683,6.200155616,-0.175813221,-0.186630155,0.485042464,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.208312937,-0.082343452,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.088222007,-0.364467783,-0.214515305,-0.11319782,0.432024826,-0.180479786,-0.192032669,-0.06835728,-0.244543887,-0.137134479,-0.100943081,0.429446732,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.156903973,-0.297613236,-0.263904128,-0.329645591,-0.094258482,-0.146563845,1.472786898,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.110693324,-0.305751998,-0.101309294,-0.102021151,-0.218912688,-0.108146861,3.231654744,-0.185384927,-0.128377991,-0.182054166,-0.226245073,-0.244323988,-0.099672022,0.272852674,-0.172686035,-0.332323972,-0.110238168,-0.398004287,-0.191507687,-0.083689314,-0.242438442
2016/12/21,-0.140098285,-0.132571897,-0.160674303,-0.149678939,0.05463534,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.335889937,-0.158665305,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.192299257,-0.178009734,-0.419577544,-0.173778795,-0.220904883,-0.297053137,-0.120638002,-0.364467783,-0.214515305,-0.111023532,-0.04022231,-0.180479786,-0.175013239,-0.06835728,-0.022143351,-0.080852701,-0.100311102,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.085702971,-0.103047596,-0.159002738,-0.273134618,-0.263904128,-0.329645591,-0.094258482,0.377635596,0.679529173,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.127882607,-0.305751998,-0.101309294,-0.161708258,-0.218912688,-0.108146861,0.164960903,-0.148377066,-0.128377991,-0.066182534,-0.114778315,-0.300257006,0.035145161,1.305396548,-0.172686035,-0.332323972,-0.110238168,-0.385077134,-0.191507687,-0.083689314,-0.242438442
2017/01/07,-0.140098285,-0.132571897,-0.22249409,-0.149678939,0.430361489,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.240182362,-0.166433319,-0.181952901,-0.20387063,0.146885458,-0.212292225,-0.132937169,-0.208312937,-0.15191893,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.214515305,-0.051955377,-0.272474999,-0.180479786,-0.192032669,-0.06835728,1.097127318,2.057854861,-0.102586227,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,0.456748271,0.657052874,0.270789456,-0.329645591,-0.094258482,5.390599826,3.151541618,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.085251299,-0.305751998,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.299804519,-0.213168944,-0.128377991,-0.182054166,-0.226245073,-0.230379043,0.274548468,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.422869271,-0.191507687,-0.083689314,-0.242438442
2017/01/21,-0.140098285,-0.132571897,-0.22249409,0.47310924,0.539618698,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.340647111,-0.186630155,-0.181952901,-0.20387063,-0.271169608,0.450424704,-0.132937169,-0.208312937,-0.235409503,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.134877886,-0.364467783,-0.214515305,-0.096238374,-0.272474999,-0.180479786,-0.192032669,-0.06835728,0.764544033,0.009198143,-0.102093283,-0.384276788,-0.23180336,-0.117327734,0.199669679,-0.089738832,-0.099702273,-0.103047596,0.03250655,-0.170324422,-0.263904128,-0.329645591,-0.07963392,16.00407007,0.225711963,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,0.348734476,-0.305751998,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.297498431,-0.213168944,-0.128377991,-0.182054166,-0.081338288,-0.228785335,0.059552295,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.116515523,-0.191507687,-0.083689314,-0.242438442
2017/02/07,-0.140098285,-0.132571897,-0.205751231,-0.149678939,-0.405134817,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.377883437,-0.166433319,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.190964784,-0.240337766,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.214515305,-0.11319782,-0.272474999,-0.180479786,-0.155157237,-0.06835728,-0.083921278,-0.137134479,-0.102586227,-0.221532084,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.097696361,-0.103047596,-0.159585054,-0.361257644,-0.034749735,-0.329645591,-0.094258482,5.302162429,-0.205967822,-0.218580198,0.13879732,-0.24712035,-0.223403025,-0.312870297,-0.086477421,-0.305751998,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.284081192,-0.192696511,-0.128377991,-0.182054166,-0.226245073,-0.223074549,0.468160614,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.312262964,-0.191507687,-0.083689314,-0.242438442
2017/02/21,-0.140098285,-0.132571897,-0.212448375,-0.149678939,-0.250889345,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.38489071,-0.168453002,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.208312937,-0.247585212,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.212210086,-0.11319782,0.210610595,0.044642751,-0.147782151,-0.06835728,-0.244543887,-0.137134479,-0.10160034,-0.286629966,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.095325738,-0.103047596,-0.160625944,-0.323070999,0.255512497,-0.199296718,-0.094258482,1.518024488,-0.205967822,-0.218580198,-0.039404224,-0.24712035,-0.223403025,-0.312870297,-0.116762627,-0.305751998,0.003406758,-0.212868635,-0.218912688,-0.108146861,-0.294353766,-0.205272434,-0.128377991,-0.182054166,3.106610998,-0.306744215,-0.084356434,-0.243419262,-0.172686035,-0.320887674,-0.110238168,-0.390716275,-0.191507687,-0.083689314,-0.242438442
2017/03/07,-0.140098285,-0.132571897,-0.107685915,-0.149678939,-0.405134817,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.395227021,-0.177974368,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.148833555,-0.237645858,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.214515305,-0.11319782,-0.272474999,-0.180479786,-0.192032669,-0.06835728,-0.204050792,-0.137134479,-0.094839969,-0.105285867,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.162423846,-0.361257644,-0.263904128,-0.329645591,0.024711172,0.26684589,0.205155783,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.12947926,-0.305751998,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.290220777,-0.208155287,-0.128377991,-0.182054166,-0.01923538,-0.30740826,0.007041709,-0.243419262,-0.172686035,0.059777653,-0.110238168,-0.434260618,-0.191507687,-0.083689314,-0.242438442
2017/03/21,-0.140098285,-0.132571897,0.124539713,-0.149678939,-0.037049032,-0.121149509,-0.262390414,-0.239071875,0.662604202,-0.146628593,-0.159089015,-0.181952901,-0.20387063,-0.043139572,1.293882612,-0.132937169,-0.189387679,-0.237307016,-0.419577544,-0.302756803,-0.220904883,-0.297053137,-0.144318518,-0.364467783,-0.214515305,-0.11319782,0.166693723,-0.180479786,-0.131691054,-0.06835728,-0.223929221,0.162182249,-0.102138096,-0.384276788,-0.23180336,-0.117327734,0.257006597,-0.089738832,-0.096784583,-0.090729314,-0.155541926,0.159469326,0.687433808,-0.329645591,-0.094258482,0.986596132,-0.075155766,-0.218580198,-0.162218802,0.137354787,-0.223403025,-0.312870297,-0.112950503,-0.305751998,0.041485322,-0.212868635,-0.218912688,-0.108146861,-0.072626266,-0.212371317,-0.128377991,16.47888194,1.091089342,-0.258872609,0.570089396,-0.086973221,-0.172686035,-0.332323972,-0.110238168,-0.295660326,-0.191507687,-0.083689314,-0.242438442
2017/04/07,-0.140098285,-0.132571897,-0.22249409,-0.149678939,0.534798527,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.38531848,-0.163908714,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.095308321,-0.195301822,-0.247585212,-0.255454894,-0.302756803,-0.220904883,-0.297053137,-0.142779285,-0.364467783,-0.214515305,-0.107897993,0.029453497,-0.180479786,-0.109062948,-0.06835728,-0.230371304,-0.04567659,-0.102586227,-0.384276788,-0.23180336,-0.045415302,-0.10834958,-0.089738832,-0.099291973,-0.06917232,-0.157810809,-0.313524338,0.165760359,-0.1667095,7.525240058,0.506890253,0.153765332,-0.218580198,-0.162218802,1.338839588,-0.223403025,0.347986619,-0.015515627,0.264999121,-0.101309294,-0.212868635,-0.190919696,-0.108146861,1.712257237,-0.112269093,-0.128377991,-0.182054166,0.136021891,-0.273707978,0.074073206,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.382999556,-0.191507687,-0.083689314,-0.242438442
2017/04/21,-0.140098285,-0.132571897,-0.043903595,-0.149678939,1.522933582,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.28662592,-0.10584281,-0.181952901,-0.20387063,0.98299559,-0.212292225,-0.132937169,-0.138920324,-0.247585212,-0.200747344,-0.302756803,-0.220904883,-0.297053137,-0.118322574,-0.364467783,-0.214515305,-0.11319782,1.13652465,-0.180479786,0.545475962,-0.06835728,-0.168956777,-0.076162553,-0.096013645,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.082803984,2.923143687,-0.137190138,-0.361257644,-0.263904128,-0.329645591,-0.094258482,-0.171129789,0.273676384,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,0.529035672,-0.305751998,-0.101309294,0.341368783,-0.218912688,-0.108146861,8.9643798,-0.186847244,-0.128377991,-0.182054166,-0.226245073,0.322106373,-0.115565556,-0.243419262,-0.172686035,-0.332323972,-0.110238168,0.146453116,-0.191507687,-0.083689314,-0.242438442
2017/05/07,-0.140098285,-0.132571897,-0.22249409,-0.149678939,0.269689123,-0.121149509,-0.262390414,-0.239071875,-0.256067922,-0.399068217,-0.186630155,-0.181952901,-0.20387063,-0.271169608,-0.212292225,-0.132937169,-0.208312937,-0.247585212,-0.091332244,-0.302756803,-0.220904883,-0.297053137,-0.148423141,-0.364467783,-0.214515305,-0.11319782,-0.272474999,-0.144169699,-0.081406374,-0.06835728,-0.244543887,-0.137134479,-0.095192072,-0.384276788,-0.23180336,-0.117327734,-0.10834958,-0.089738832,-0.100431695,-0.103047596,-0.162423846,-0.361257644,-0.263904128,-0.329645591,-0.037385184,-0.038473694,-0.205967822,-0.218580198,-0.162218802,-0.24712035,-0.223403025,-0.312870297,-0.12172842,-0.305751998,-0.101309294,-0.212868635,-0.218912688,-0.108146861,-0.308190294,-0.213168944,-0.128377991,-0.182054166,-0.226245073,-0.30740826,-0.115565556,-0.243419262,-0.172686035,-0.332323972,-0.110238168,-0.43187211,-0.191507687,-0.083689314,-0.242438442
